Date,usd_jpy
2019-04-24,112.17
2019-04-25,111.62
2019-04-26,111.58
2019-04-27,111.60499999999999
2019-04-28,111.60499999999999
2019-04-29,111.63
2019-04-30,111.41
2019-05-01,111.37
2019-05-02,111.5
2019-05-03,111.09
2019-05-04,110.92500000000001
2019-05-05,110.92500000000001
2019-05-06,110.76
2019-05-07,110.24
2019-05-08,110.1
2019-05-09,109.75
2019-05-10,109.94
2019-05-11,109.62
2019-05-12,109.62
2019-05-13,109.3
2019-05-14,109.59
2019-05-15,109.58
2019-05-16,109.84
2019-05-17,110.07
2019-05-18,110.06
2019-05-19,110.06
2019-05-20,110.05
2019-05-21,110.49
2019-05-22,110.34
2019-05-23,109.59
2019-05-24,109.29
2019-05-25,109.39500000000001
2019-05-26,109.39500000000001
2019-05-27,109.5
2019-05-28,109.36
2019-05-29,109.58
2019-05-30,109.6
2019-05-31,108.26
2019-06-01,108.16
2019-06-02,108.16
2019-06-03,108.06
2019-06-04,108.14
2019-06-05,108.45
2019-06-06,108.4
2019-06-07,108.18
2019-06-08,108.305
2019-06-09,108.305
2019-06-10,108.43
2019-06-11,108.5
2019-06-12,108.49
2019-06-13,108.37
2019-06-14,108.55
2019-06-15,108.55
2019-06-16,108.55
2019-06-17,108.55
2019-06-18,108.44
2019-06-19,108.09
2019-06-20,107.29
2019-06-21,107.3
2019-06-22,107.28999999999999
2019-06-23,107.28999999999999
2019-06-24,107.28
2019-06-25,107.17
2019-06-26,107.77
2019-06-27,107.78
2019-06-28,107.88
2019-06-29,108.155
2019-06-30,108.155
2019-07-01,108.43
2019-07-02,107.88
2019-07-03,107.82
2019-07-04,107.79
2019-07-05,108.45
2019-07-06,108.58
2019-07-07,108.58
2019-07-08,108.71
2019-07-09,108.84
2019-07-10,108.46
2019-07-11,108.48
2019-07-12,107.89
2019-07-13,107.89500000000001
2019-07-14,107.89500000000001
2019-07-15,107.9
2019-07-16,108.22
2019-07-17,107.94
2019-07-18,107.29
2019-07-19,107.7
2019-07-20,107.78
2019-07-21,107.78
2019-07-22,107.86
2019-07-23,108.21
2019-07-24,108.17
2019-07-25,108.62
2019-07-26,108.66
2019-07-27,108.715
2019-07-28,108.715
2019-07-29,108.77
2019-07-30,108.59
2019-07-31,108.74
2019-08-01,107.33
2019-08-02,106.58
2019-08-03,106.25999999999999
2019-08-04,106.25999999999999
2019-08-05,105.94
2019-08-06,106.47
2019-08-07,106.26
2019-08-08,106.06
2019-08-09,105.66
2019-08-10,105.475
2019-08-11,105.475
2019-08-12,105.29
2019-08-13,106.73
2019-08-14,105.89
2019-08-15,106.11
2019-08-16,106.36
2019-08-17,106.49000000000001
2019-08-18,106.49000000000001
2019-08-19,106.62
2019-08-20,106.22
2019-08-21,106.61
2019-08-22,106.42
2019-08-23,105.39
2019-08-24,105.755
2019-08-25,105.755
2019-08-26,106.12
2019-08-27,105.72
2019-08-28,106.11
2019-08-29,106.5
2019-08-30,106.29
2019-08-31,106.25
2019-09-01,106.25
2019-09-02,106.21
2019-09-03,105.92
2019-09-04,106.38
2019-09-05,106.92
2019-09-06,106.9
2019-09-07,107.065
2019-09-08,107.065
2019-09-09,107.23
2019-09-10,107.53
2019-09-11,107.81
2019-09-12,108.09
2019-09-13,108.07
2019-09-14,108.095
2019-09-15,108.095
2019-09-16,108.12
2019-09-17,108.12
2019-09-18,108.44
2019-09-19,108.0
2019-09-20,107.55
2019-09-21,107.545
2019-09-22,107.545
2019-09-23,107.54
2019-09-24,107.05
2019-09-25,107.76
2019-09-26,107.82
2019-09-27,107.92
2019-09-28,107.99000000000001
2019-09-29,107.99000000000001
2019-09-30,108.06
2019-10-01,107.74
2019-10-02,107.17
2019-10-03,106.9
2019-10-04,106.93
2019-10-05,107.105
2019-10-06,107.105
2019-10-07,107.28
2019-10-08,107.07
2019-10-09,107.46
2019-10-10,107.96
2019-10-11,108.4
2019-10-12,108.39
2019-10-13,108.39
2019-10-14,108.38
2019-10-15,108.84
2019-10-16,108.75
2019-10-17,108.65
2019-10-18,108.42
2019-10-19,108.505
2019-10-20,108.505
2019-10-21,108.59
2019-10-22,108.47
2019-10-23,108.68
2019-10-24,108.61
2019-10-25,108.64
2019-10-26,108.78999999999999
2019-10-27,108.78999999999999
2019-10-28,108.94
2019-10-29,108.87
2019-10-30,108.83
2019-10-31,108.02
2019-11-01,108.17
2019-11-02,108.36500000000001
2019-11-03,108.36500000000001
2019-11-04,108.56
2019-11-05,109.15
2019-11-06,108.96
2019-11-07,109.27
2019-11-08,109.27
2019-11-09,109.155
2019-11-10,109.155
2019-11-11,109.04
2019-11-12,109.0
2019-11-13,108.81
2019-11-14,108.39
2019-11-15,108.73
2019-11-16,108.695
2019-11-17,108.695
2019-11-18,108.66
2019-11-19,108.53
2019-11-20,108.6
2019-11-21,108.63
2019-11-22,108.64
2019-11-23,108.77000000000001
2019-11-24,108.77000000000001
2019-11-25,108.9
2019-11-26,109.03
2019-11-27,109.55
2019-11-28,109.5
2019-11-29,109.51
2019-11-30,109.245
2019-12-01,109.245
2019-12-02,108.98
2019-12-03,108.62
2019-12-04,108.85
2019-12-05,108.75
2019-12-06,108.59
2019-12-07,108.57
2019-12-08,108.57
2019-12-09,108.55
2019-12-10,108.7
2019-12-11,108.54
2019-12-12,109.29
2019-12-13,109.36
2019-12-14,109.425
2019-12-15,109.425
2019-12-16,109.49
2019-12-17,109.47
2019-12-18,109.53
2019-12-19,109.37
2019-12-20,109.44
2019-12-21,109.41499999999999
2019-12-22,109.41499999999999
2019-12-23,109.39
2019-12-24,109.39
2019-12-25,109.35
2019-12-26,109.63
2019-12-27,109.41
2019-12-28,109.13499999999999
2019-12-29,109.13499999999999
2019-12-30,108.86
2019-12-31,108.61
2020-01-01,108.7
2020-01-02,108.57
2020-01-03,108.08
2020-01-04,108.22
2020-01-05,108.22
2020-01-06,108.36
2020-01-07,108.42
2020-01-08,109.12
2020-01-09,109.51
2020-01-10,109.46
2020-01-11,109.695
2020-01-12,109.695
2020-01-13,109.93
2020-01-14,109.97
2020-01-15,109.88
2020-01-16,110.14
2020-01-17,110.14
2020-01-18,110.16
2020-01-19,110.16
2020-01-20,110.18
2020-01-21,109.86
2020-01-22,109.83
2020-01-23,109.48
2020-01-24,109.27
2020-01-25,109.08
2020-01-26,109.08
2020-01-27,108.89
2020-01-28,109.13
2020-01-29,108.99
2020-01-30,108.95
2020-01-31,108.38
2020-02-01,108.525
2020-02-02,108.525
2020-02-03,108.67
2020-02-04,109.51
2020-02-05,109.8
2020-02-06,109.99
2020-02-07,109.72
2020-02-08,109.72999999999999
2020-02-09,109.72999999999999
2020-02-10,109.74
2020-02-11,109.77
2020-02-12,110.08
2020-02-13,109.81
2020-02-14,109.74
2020-02-15,109.81
2020-02-16,109.81
2020-02-17,109.88
2020-02-18,109.86
2020-02-19,111.35
2020-02-20,112.11
2020-02-21,111.57
2020-02-22,111.13999999999999
2020-02-23,111.13999999999999
2020-02-24,110.71
2020-02-25,110.18
2020-02-26,110.42
2020-02-27,109.58
2020-02-28,108.07
2020-02-29,108.1275
2020-03-01,108.185
2020-03-02,108.3
2020-03-03,107.12
2020-03-04,107.52
2020-03-05,106.16
2020-03-06,105.3
2020-03-07,103.82
2020-03-08,103.82
2020-03-09,102.34
2020-03-10,105.63
2020-03-11,104.53
2020-03-12,104.63
2020-03-13,107.91
2020-03-14,106.88
2020-03-15,106.88
2020-03-16,105.85
2020-03-17,107.67
2020-03-18,108.06
2020-03-19,110.69
2020-03-20,110.8
2020-03-21,111.0
2020-03-22,111.0
2020-03-23,111.2
2020-03-24,111.21
2020-03-25,111.19
2020-03-26,109.58
2020-03-27,107.89
2020-03-28,107.85
2020-03-29,107.85
2020-03-30,107.81
2020-03-31,107.53
2020-04-01,107.15
2020-04-02,107.9
2020-04-03,108.45
2020-04-04,108.825
2020-04-05,108.825
2020-04-06,109.2
2020-04-07,108.7
2020-04-08,108.81
2020-04-09,108.46
2020-04-10,108.46
2020-04-11,108.11
2020-04-12,108.11
2020-04-13,107.76
2020-04-14,107.2
2020-04-15,107.47
2020-04-16,107.94
2020-04-17,107.51
2020-04-18,107.56
2020-04-19,107.56
2020-04-20,107.61
2020-04-21,107.76
2020-04-22,107.72
2020-04-23,107.58
2020-04-24,107.5
2020-04-25,107.36
2020-04-26,107.36
2020-04-27,107.22
2020-04-28,106.86
2020-04-29,106.7
2020-04-30,107.17
2020-05-01,106.93
2020-05-02,106.83000000000001
2020-05-03,106.83000000000001
2020-05-04,106.73
2020-05-05,106.58
2020-05-06,106.14
2020-05-07,106.27
2020-05-08,106.65
2020-05-09,107.155
2020-05-10,107.155
2020-05-11,107.66
2020-05-12,107.13
2020-05-13,107.02
2020-05-14,107.24
2020-05-15,107.02
2020-05-16,107.175
2020-05-17,107.175
2020-05-18,107.33
2020-05-19,107.68
2020-05-20,107.51
2020-05-21,107.61
2020-05-22,107.61
2020-05-23,107.65
2020-05-24,107.65
2020-05-25,107.69
2020-05-26,107.52
2020-05-27,107.71
2020-05-28,107.63
2020-05-29,107.77
2020-05-30,107.675
2020-05-31,107.675
2020-06-01,107.58
2020-06-02,108.66
2020-06-03,108.89
2020-06-04,109.13
2020-06-05,109.58
2020-06-06,109.0
2020-06-07,109.0
2020-06-08,108.42
2020-06-09,107.72
2020-06-10,107.09
2020-06-11,106.85
2020-06-12,107.34
2020-06-13,107.325
2020-06-14,107.325
2020-06-15,107.31
2020-06-16,107.32
2020-06-17,107.0
2020-06-18,106.96
2020-06-19,106.87
2020-06-20,106.87
2020-06-21,106.87
2020-06-22,106.87
2020-06-23,106.51
2020-06-24,107.02
2020-06-25,107.19
2020-06-26,107.21
2020-06-27,107.38499999999999
2020-06-28,107.38499999999999
2020-06-29,107.56
2020-06-30,107.92
2020-07-01,107.46
2020-07-02,107.48
2020-07-03,107.5
2020-07-04,107.425
2020-07-05,107.425
2020-07-06,107.35
2020-07-07,107.51
2020-07-08,107.25
2020-07-09,107.19
2020-07-10,106.89
2020-07-11,107.075
2020-07-12,107.075
2020-07-13,107.26
2020-07-14,107.23
2020-07-15,106.92
2020-07-16,107.26
2020-07-17,106.99
2020-07-18,107.115
2020-07-19,107.115
2020-07-20,107.24
2020-07-21,106.76
2020-07-22,107.14
2020-07-23,106.85
2020-07-24,106.12
2020-07-25,105.745
2020-07-26,105.745
2020-07-27,105.37
2020-07-28,105.08
2020-07-29,104.91
2020-07-30,104.72
2020-07-31,105.88
2020-08-01,105.91
2020-08-02,105.91
2020-08-03,105.94
2020-08-04,105.7
2020-08-05,105.57
2020-08-06,105.54
2020-08-07,105.91
2020-08-08,105.93
2020-08-09,105.93
2020-08-10,105.95
2020-08-11,106.48
2020-08-12,106.89
2020-08-13,106.92
2020-08-14,106.59
2020-08-15,106.28999999999999
2020-08-16,106.28999999999999
2020-08-17,105.99
2020-08-18,105.42
2020-08-19,106.1
2020-08-20,105.79
2020-08-21,105.78
2020-08-22,105.875
2020-08-23,105.875
2020-08-24,105.97
2020-08-25,106.36
2020-08-26,105.98
2020-08-27,106.55
2020-08-28,105.34
2020-08-29,105.61500000000001
2020-08-30,105.61500000000001
2020-08-31,105.89
2020-09-01,105.95
2020-09-02,106.18
2020-09-03,106.17
2020-09-04,106.23
2020-09-05,106.24000000000001
2020-09-06,106.24000000000001
2020-09-07,106.25
2020-09-08,106.01
2020-09-09,106.17
2020-09-10,106.13
2020-09-11,106.14
2020-09-12,105.93
2020-09-13,105.93
2020-09-14,105.72
2020-09-15,105.43
2020-09-16,104.94
2020-09-17,104.73
2020-09-18,104.55
2020-09-19,104.595
2020-09-20,104.595
2020-09-21,104.64
2020-09-22,104.91
2020-09-23,105.37
2020-09-24,105.4
2020-09-25,105.6
2020-09-26,105.54499999999999
2020-09-27,105.54499999999999
2020-09-28,105.49
2020-09-29,105.64
2020-09-30,105.45
2020-10-01,105.5
2020-10-02,105.33
2020-10-03,105.525
2020-10-04,105.525
2020-10-05,105.72
2020-10-06,105.62
2020-10-07,105.96
2020-10-08,106.01
2020-10-09,105.59
2020-10-10,105.445
2020-10-11,105.445
2020-10-12,105.3
2020-10-13,105.47
2020-10-14,105.15
2020-10-15,105.44
2020-10-16,105.4
2020-10-17,105.41
2020-10-18,105.41
2020-10-19,105.42
2020-10-20,105.49
2020-10-21,104.56
2020-10-22,104.82
2020-10-23,104.69
2020-10-24,104.755
2020-10-25,104.755
2020-10-26,104.82
2020-10-27,104.4
2020-10-28,104.29
2020-10-29,104.61
2020-10-30,104.64
2020-10-31,104.675
2020-11-01,104.675
2020-11-02,104.71
2020-11-03,104.46
2020-11-04,104.48
2020-11-05,103.47
2020-11-06,103.33
2020-11-07,104.345
2020-11-08,104.345
2020-11-09,105.36
2020-11-10,105.28
2020-11-11,105.42
2020-11-12,105.12
2020-11-13,104.62
2020-11-14,104.59
2020-11-15,104.59
2020-11-16,104.56
2020-11-17,104.17
2020-11-18,103.83
2020-11-19,103.72
2020-11-20,103.85
2020-11-21,104.195
2020-11-22,104.195
2020-11-23,104.54
2020-11-24,104.43
2020-11-25,104.45
2020-11-26,104.25
2020-11-27,104.1
2020-11-28,104.185
2020-11-29,104.185
2020-11-30,104.27
2020-12-01,104.3
2020-12-02,104.4
2020-12-03,103.83
2020-12-04,104.14
2020-12-05,104.1
2020-12-06,104.1
2020-12-07,104.06
2020-12-08,104.15
2020-12-09,104.21
2020-12-10,104.2
2020-12-11,104.01
2020-12-12,104.02000000000001
2020-12-13,104.02000000000001
2020-12-14,104.03
2020-12-15,103.66
2020-12-16,103.48
2020-12-17,103.1
2020-12-18,103.31
2020-12-19,103.305
2020-12-20,103.305
2020-12-21,103.3
2020-12-22,103.63
2020-12-23,103.55
2020-12-24,103.63
2020-12-25,103.48
2020-12-26,103.63
2020-12-27,103.63
2020-12-28,103.78
2020-12-29,103.56
2020-12-30,103.17
2020-12-31,103.24
2021-01-01,103.2
2021-01-02,103.15
2021-01-03,103.15
2021-01-04,103.1
2021-01-05,102.72
2021-01-06,103.04
2021-01-07,103.8
2021-01-08,103.93
2021-01-09,104.08500000000001
2021-01-10,104.08500000000001
2021-01-11,104.24
2021-01-12,103.75
2021-01-13,103.85
2021-01-14,103.79
2021-01-15,103.87
2021-01-16,103.78
2021-01-17,103.78
2021-01-18,103.69
2021-01-19,103.89
2021-01-20,103.52
2021-01-21,103.48
2021-01-22,103.77
2021-01-23,103.75
2021-01-24,103.75
2021-01-25,103.73
2021-01-26,103.6
2021-01-27,104.09
2021-01-28,104.21
2021-01-29,104.68
2021-01-30,104.795
2021-01-31,104.795
2021-02-01,104.91
2021-02-02,104.97
2021-02-03,105.01
2021-02-04,105.54
2021-02-05,105.36
2021-02-06,105.28999999999999
2021-02-07,105.28999999999999
2021-02-08,105.22
2021-02-09,104.57
2021-02-10,104.57
2021-02-11,104.72
2021-02-12,104.93
2021-02-13,105.14500000000001
2021-02-14,105.14500000000001
2021-02-15,105.36
2021-02-16,106.04
2021-02-17,105.85
2021-02-18,105.66
2021-02-19,105.43
2021-02-20,105.245
2021-02-21,105.245
2021-02-22,105.06
2021-02-23,105.24
2021-02-24,105.86
2021-02-25,106.21
2021-02-26,106.58
2021-02-27,106.66499999999999
2021-02-28,106.66499999999999
2021-03-01,106.75
2021-03-02,106.67
2021-03-03,106.99
2021-03-04,107.97
2021-03-05,108.34
2021-03-06,108.6
2021-03-07,108.6
2021-03-08,108.86
2021-03-09,108.46
2021-03-10,108.38
2021-03-11,108.49
2021-03-12,109.0
2021-03-13,109.06
2021-03-14,109.06
2021-03-15,109.12
2021-03-16,108.98
2021-03-17,108.83
2021-03-18,108.88
2021-03-19,108.87
2021-03-20,108.85
2021-03-21,108.85
2021-03-22,108.83
2021-03-23,108.56
2021-03-24,108.72
2021-03-25,109.17
2021-03-26,109.64
2021-03-27,109.71000000000001
2021-03-28,109.71000000000001
2021-03-29,109.78
2021-03-30,110.34
2021-03-31,110.7
2021-04-01,110.6
2021-04-02,110.71
2021-04-03,110.44
2021-04-04,110.44
2021-04-05,110.17
2021-04-06,109.74
2021-04-07,109.84
2021-04-08,109.24
2021-04-09,109.65
2021-04-10,109.51
2021-04-11,109.51
2021-04-12,109.37
2021-04-13,109.05
2021-04-14,108.91
2021-04-15,108.74
2021-04-16,108.77
2021-04-17,108.46000000000001
2021-04-18,108.46000000000001
2021-04-19,108.15
2021-04-20,108.08
2021-04-21,108.05
2021-04-22,107.96
2021-04-23,107.91
2021-04-24,107.995
2021-04-25,107.995
2021-04-26,108.08
2021-04-27,108.68
2021-04-28,108.59
2021-04-29,108.91
2021-04-30,109.27
2021-05-01,109.16499999999999
2021-05-02,109.16499999999999
2021-05-03,109.06
2021-05-04,109.33
2021-05-05,109.18
2021-05-06,109.08
2021-05-07,108.6
2021-05-08,108.69
2021-05-09,108.69
2021-05-10,108.78
2021-05-11,108.61
2021-05-12,109.65
2021-05-13,109.45
2021-05-14,109.34
2021-05-15,109.265
2021-05-16,109.265
2021-05-17,109.19
2021-05-18,108.88
2021-05-19,109.21
2021-05-20,108.75
2021-05-21,108.94
2021-05-22,108.84
2021-05-23,108.84
2021-05-24,108.74
2021-05-25,108.76
2021-05-26,109.14
2021-05-27,109.8
2021-05-28,109.81
2021-05-29,109.67500000000001
2021-05-30,109.67500000000001
2021-05-31,109.54
2021-06-01,109.45
2021-06-02,109.54
2021-06-03,110.28
2021-06-04,109.49
2021-06-05,109.365
2021-06-06,109.365
2021-06-07,109.24
2021-06-08,109.49
2021-06-09,109.61
2021-06-10,109.31
2021-06-11,109.65
2021-06-12,109.855
2021-06-13,109.855
2021-06-14,110.06
2021-06-15,110.07
2021-06-16,110.69
2021-06-17,110.2
2021-06-18,110.19
2021-06-19,110.245
2021-06-20,110.245
2021-06-21,110.3
2021-06-22,110.64
2021-06-23,110.94
2021-06-24,110.86
2021-06-25,110.77
2021-06-26,110.695
2021-06-27,110.695
2021-06-28,110.62
2021-06-29,110.5
2021-06-30,111.1
2021-07-01,111.5
2021-07-02,111.04
2021-07-03,111.0
2021-07-04,111.0
2021-07-05,110.96
2021-07-06,110.6
2021-07-07,110.65
2021-07-08,109.79
2021-07-09,110.14
2021-07-10,110.245
2021-07-11,110.245
2021-07-12,110.35
2021-07-13,110.61
2021-07-14,109.99
2021-07-15,109.86
2021-07-16,110.08
2021-07-17,109.75999999999999
2021-07-18,109.75999999999999
2021-07-19,109.44
2021-07-20,109.84
2021-07-21,110.27
2021-07-22,110.14
2021-07-23,110.54
2021-07-24,110.44
2021-07-25,110.44
2021-07-26,110.34
2021-07-27,109.76
2021-07-28,109.9
2021-07-29,109.46
2021-07-30,109.7
2021-07-31,109.49000000000001
2021-08-01,109.49000000000001
2021-08-02,109.28
2021-08-03,109.04
2021-08-04,109.47
2021-08-05,109.74
2021-08-06,110.25
2021-08-07,110.265
2021-08-08,110.265
2021-08-09,110.28
2021-08-10,110.56
2021-08-11,110.4
2021-08-12,110.38
2021-08-13,109.57
2021-08-14,109.4
2021-08-15,109.4
2021-08-16,109.23
2021-08-17,109.57
2021-08-18,109.74
2021-08-19,109.72
2021-08-20,109.8
2021-08-21,109.74000000000001
2021-08-22,109.74000000000001
2021-08-23,109.68
2021-08-24,109.62
2021-08-25,109.99
2021-08-26,110.07
2021-08-27,109.82
2021-08-28,109.87
2021-08-29,109.87
2021-08-30,109.92
2021-08-31,110.02
2021-09-01,109.99
2021-09-02,109.92
2021-09-03,109.73
2021-09-04,109.78
2021-09-05,109.78
2021-09-06,109.83
2021-09-07,110.27
2021-09-08,110.23
2021-09-09,109.7
2021-09-10,109.93
2021-09-11,109.95500000000001
2021-09-12,109.95500000000001
2021-09-13,109.98
2021-09-14,109.67
2021-09-15,109.36
2021-09-16,109.7
2021-09-17,109.96
2021-09-18,109.675
2021-09-19,109.675
2021-09-20,109.39
2021-09-21,109.21
2021-09-22,109.78
2021-09-23,110.3
2021-09-24,110.72
2021-09-25,110.86
2021-09-26,110.86
2021-09-27,111.0
2021-09-28,111.5
2021-09-29,111.96
2021-09-30,111.27
2021-10-01,111.05
2021-10-02,110.96000000000001
2021-10-03,110.96000000000001
2021-10-04,110.87
2021-10-05,111.45
2021-10-06,111.41
2021-10-07,111.59
2021-10-08,112.22
2021-10-09,112.75999999999999
2021-10-10,112.75999999999999
2021-10-11,113.3
2021-10-12,113.6
2021-10-13,113.23
2021-10-14,113.66
2021-10-15,114.2
2021-10-16,114.255
2021-10-17,114.255
2021-10-18,114.31
2021-10-19,114.36
2021-10-20,114.26
2021-10-21,113.97
2021-10-22,113.46
2021-10-23,113.58
2021-10-24,113.58
2021-10-25,113.7
2021-10-26,114.14
2021-10-27,113.81
2021-10-28,113.56
2021-10-29,114.0
2021-10-30,113.99000000000001
2021-10-31,113.99000000000001
2021-11-01,113.98
2021-11-02,113.95
2021-11-03,113.98
2021-11-04,113.75
2021-11-05,113.4
2021-11-06,113.31
2021-11-07,113.31
2021-11-08,113.22
2021-11-09,112.85
2021-11-10,113.9
2021-11-11,114.05
2021-11-12,113.85
2021-11-13,113.985
2021-11-14,113.985
2021-11-15,114.12
2021-11-16,114.82
2021-11-17,114.07
2021-11-18,114.24
2021-11-19,113.98
2021-11-20,114.42
2021-11-21,114.42
2021-11-22,114.86
2021-11-23,115.12
2021-11-24,115.41
2021-11-25,115.35
2021-11-26,113.31
2021-11-27,113.41499999999999
2021-11-28,113.41499999999999
2021-11-29,113.52
2021-11-30,113.13
2021-12-01,112.75
2021-12-02,113.15
2021-12-03,112.8
2021-12-04,113.13
2021-12-05,113.13
2021-12-06,113.46
2021-12-07,113.57
2021-12-08,113.66
2021-12-09,113.44
2021-12-10,113.38
2021-12-11,113.47
2021-12-12,113.47
2021-12-13,113.56
2021-12-14,113.71
2021-12-15,114.02
2021-12-16,113.7
2021-12-17,113.67
2021-12-18,113.625
2021-12-19,113.625
2021-12-20,113.58
2021-12-21,114.08
2021-12-22,114.11
2021-12-23,114.37
2021-12-24,114.41
2021-12-25,114.62
2021-12-26,114.62
2021-12-27,114.83
2021-12-28,114.81
2021-12-29,114.94
2021-12-30,115.06
2021-12-31,115.08
2022-01-01,115.19999999999999
2022-01-02,115.19999999999999
2022-01-03,115.32
2022-01-04,116.14
2022-01-05,116.1
2022-01-06,115.82
2022-01-07,115.55
2022-01-08,115.375
2022-01-09,115.375
2022-01-10,115.2
2022-01-11,115.28
2022-01-12,114.63
2022-01-13,114.17
2022-01-14,114.2
2022-01-15,114.4
2022-01-16,114.4
2022-01-17,114.6
2022-01-18,114.61
2022-01-19,114.32
2022-01-20,114.09
2022-01-21,113.68
2022-01-22,113.80000000000001
2022-01-23,113.80000000000001
2022-01-24,113.92
2022-01-25,113.86
2022-01-26,114.63
2022-01-27,115.34
2022-01-28,115.24
2022-01-29,115.16999999999999
2022-01-30,115.16999999999999
2022-01-31,115.1
2022-02-01,114.71
2022-02-02,114.44
2022-02-03,114.95
2022-02-04,115.2
2022-02-05,115.16
2022-02-06,115.16
2022-02-07,115.12
2022-02-08,115.54
2022-02-09,115.49
2022-02-10,116.0
2022-02-11,115.41
2022-02-12,115.47
2022-02-13,115.47
2022-02-14,115.53
2022-02-15,115.62
2022-02-16,115.46
2022-02-17,114.93
2022-02-18,115.0
2022-02-19,114.87
2022-02-20,114.87
2022-02-21,114.74
2022-02-22,115.08
2022-02-23,114.97
2022-02-24,115.52
2022-02-25,115.56
2022-02-26,115.275
2022-02-27,115.275
2022-02-28,114.99
2022-03-01,114.89
2022-03-02,115.5
2022-03-03,115.46
2022-03-04,114.78
2022-03-05,115.035
2022-03-06,115.035
2022-03-07,115.29
2022-03-08,115.66
2022-03-09,115.82
2022-03-10,116.13
2022-03-11,117.28
2022-03-12,117.73
2022-03-13,117.73
2022-03-14,118.18
2022-03-15,118.28
2022-03-16,118.72
2022-03-17,118.59
2022-03-18,119.17
2022-03-19,119.32
2022-03-20,119.32
2022-03-21,119.47
2022-03-22,120.8
2022-03-23,121.15
2022-03-24,122.33
2022-03-25,122.06
2022-03-26,122.985
2022-03-27,122.985
2022-03-28,123.91
2022-03-29,122.84
2022-03-30,121.8
2022-03-31,121.66
2022-04-01,122.49
2022-04-02,122.63499999999999
2022-04-03,122.63499999999999
2022-04-04,122.78
2022-04-05,123.6
2022-04-06,123.79
2022-04-07,123.92
2022-04-08,124.32
2022-04-09,124.835
2022-04-10,124.835
2022-04-11,125.35
2022-04-12,125.35
2022-04-13,125.66
2022-04-14,125.86
2022-04-15,126.35
2022-04-16,126.66
2022-04-17,126.66
2022-04-18,126.97
2022-04-19,128.9
2022-04-20,127.88
2022-04-21,128.39
2022-04-22,128.56
2022-04-23,128.17000000000002
2022-04-24,128.17000000000002
2022-04-25,127.78
2022-04-26,127.22
2022-04-27,128.42
2022-04-28,130.79
2022-04-29,129.83
2022-04-30,129.985
